deviceId;deviceName;Dictionary;Load;Count;Sort;Seed;Config;Reshape;Build;RandomCount;RandomMatch;RandomSort;RandomSortedMatch;HitRate;TreeMemory;TreeLevels;Depth;TreeMemoryUniqueOnly;ChildrenMemory;ChildrenCountsMemory;ScanMemory;PreScanMemory;PermuationMemory;LengthsMemory;MasksPartsMemory;ContainerSumMemory;ContainerItemsMemory;ContainerStartsMemory;ContainerLengthsMemory;AverageNodeSizesLevels;MaxNodeSizesLevels;MaxNodeSize;AverageNodeSize;TreeHeight;NodeSizeToHeightRatio;ItemsPerLevel;MaxItemsPerLevel;Find;Match;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{13, 18, 1};1.92198;38.0607;100000;21.2331;3.05043;13.2954;0.000672623;281894432;{1,260,21,};3;274972280;272662544;12;12;12;2307384;2307384;2307384;2309700;2307384;1164;1152;936, 2214.96, 1, ;936, 46136, 1, ;46136;2045.55;3;681.851;{936, 575889, 21, };575889;0;51.3014;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{13, 12, 7};1.66102;17.389;100000;12.3096;2.97018;12.5376;0.000672623;13532480;{1,260,1017,};3;6610328;4292624;12;12;12;2307384;2307384;2307384;2317668;2307384;5148;5136;936, 2211.13, 1, ;936, 46127, 1, ;46127;451.366;3;150.455;{936, 574893, 1017, };574893;0;49.3412;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{19, 4, 9};1.82045;15.5378;100000;117.19;2.91475;116.896;0.000672623;11813112;{1,3001,33779,};3;4890960;2289232;12;12;12;2307384;2307384;2307384;2601692;2307384;147160;147148;62283, 65.6148, 9.40386, ;62283, 773, 25, ;62283;15.6833;3;5.22775;{62283, 196910, 317653, };317653;0;0.774656;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{22, 3, 7};1.71917;18.1668;100000;425.759;3.80326;421.833;0.000672623;26710768;{1,17394,1017,};3;19788616;17333840;12;12;12;2307384;2307384;2307384;2454740;2307384;73684;73672;203991, 21.3774, 1, ;203991, 56, 1, ;203991;31.3299;3;10.4433;{203991, 371838, 1017, };371838;0;29.5674;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{7, 10, 15};1.72403;16.1761;100000;12.2404;2.74099;12.1758;0.000672623;9396680;{1,38,1320,};3;2474528;156176;12;12;12;2307384;2307384;2307384;2318316;2307384;5472;5460;0, 634.395, 418.742, ;0, 24107, 6725, ;24107;424.464;3;141.488;{0, 24107, 552739, };552739;0;5.91728;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{9, 9, 14};1.73798;13.9175;100000;13.5754;2.66886;13.1709;0.000672623;9354064;{1,52,1931,};3;2431912;108560;12;12;12;2307384;2307384;2307384;2323316;2307384;7972;7960;29, 705.423, 279.718, ;29, 26895, 2654, ;26895;290.749;3;96.9163;{29, 36682, 540135, };540135;0;3.54285;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{22, 1, 9};1.65942;16.9134;100000;417.548;6.79722;420.091;0.000672623;26555408;{1,17394,33779,};3;19633256;16916384;12;12;12;2307384;2307384;2307384;2716836;2307384;204732;204720;203991, 3.17362, 9.40386, ;203991, 18, 25, ;203991;11.2722;3;3.75742;{203991, 55202, 317653, };317653;0;46.34;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{24, 5, 3};1.96829;26.4019;100000;2170.12;3.41181;2166.12;0.000672623;76550784;{1,1559,30,};3;69628632;67308432;12;12;12;2307384;2307384;2307384;2320164;2307384;6396;6384;575282, 0.983964, 1, ;575282, 2, 1, ;575282;362.796;3;120.932;{575282, 1534, 30, };575282;0;2737.94;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{1, 22, 9};1.75389;18.6782;100000;269.048;3.14787;274.562;0.000672623;43054344;{1,2,33779,};3;36132192;33554456;12;12;12;2307384;2307384;2307384;2577700;2307384;135164;135152;0, 129597, 9.40386, ;0, 259193, 25, ;259193;17.0755;3;5.69185;{0, 259193, 317653, };317653;0;97.4248;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{17, 4, 11};1.59021;15.3758;100000;45.6471;3.13347;45.4016;0.000672623;9922480;{1,1320,9187,};3;3000328;608784;12;12;12;2307384;2307384;2307384;2391508;2307384;42068;42056;24107, 87.9492, 47.5287, ;24107, 5141, 141, ;24107;54.8959;3;18.2986;{24107, 116093, 436646, };436646;0;1.17197;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{10, 9, 13};1.79162;15.5325;100000;14.7031;3.00326;14.7595;0.000672623;9401680;{1,70,3001,};3;2479528;147472;12;12;12;2307384;2307384;2307384;2332020;2307384;12324;12312;65, 888.829, 171.464, ;65, 30080, 957, ;30080;187.775;3;62.5918;{65, 62218, 514563, };514563;0;2.19206;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{2, 24, 6};1.62909;36.0423;100000;292.474;3.79942;292.783;0.000672623;277668696;{1,4,442,};3;270746544;268435488;12;12;12;2307384;2307384;2307384;2311020;2307384;1824;1812;0, 144101, 1, ;0, 575748, 1, ;575748;1290.48;3;430.161;{0, 576404, 442, };576404;0;2738.83;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{6, 2, 24};1.85059;21.9327;100000;274.699;3.21334;273.327;0.000672623;9231008;{1,32,41,};3;2308856;784;12;12;12;2307384;2307384;2307384;2308036;2307384;332;320;0, 0.5, 14069, ;0, 16, 575807, ;575807;7795.22;3;2598.41;{0, 16, 576830, };576830;0;2734.77;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{23, 5, 4};2.34326;19.7769;100000;547.067;4.41898;551.642;0.000672623;47378400;{1,33779,46,};3;40456248;37878160;12;12;12;2307384;2307384;2307384;2578052;2307384;135340;135328;259193, 9.4025, 1, ;259193, 25, 1, ;259193;17.0533;3;5.68444;{259193, 317607, 46, };317607;0;100.832;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{15, 8, 9};1.63802;18.8643;100000;8.16701;2.8561;8.01517;0.000672623;10282152;{1,631,33779,};3;3360000;777232;12;12;12;2307384;2307384;2307384;2582732;2307384;137680;137668;3722, 404.867, 9.40386, ;3722, 28481, 25, ;28481;16.7634;3;5.58781;{3722, 255471, 317653, };317653;0;1.65693;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{17, 11, 4};2.34301;16.9097;100000;45.4023;3.18051;45.467;0.000672623;20578312;{1,1320,46,};3;13656160;11337744;12;12;12;2307384;2307384;2307384;2318380;2307384;5504;5492;24107, 418.707, 1, ;24107, 6725, 1, ;24107;421.98;3;140.66;{24107, 552693, 46, };552693;0;6.17514;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{4, 24, 4};1.65427;83.9651;100000;272.878;3.18397;272.805;0.000672623;948754296;{1,14,46,};3;941832144;939524176;12;12;12;2307384;2307384;2307384;2307932;2307384;280;268;0, 41200, 1, ;0, 575820, 1, ;575820;9456.49;3;3152.16;{0, 576800, 46, };576800;0;2734.59;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{8, 19, 5};1.67197;22.5443;100000;273.489;2.89581;273.417;0.000672623;95214744;{1,41,63,};3;88292592;85984272;12;12;12;2307384;2307384;2307384;2308284;2307384;456;444;16, 14067.5, 1, ;16, 575802, 1, ;575802;5493.77;3;1831.26;{16, 576767, 63, };576767;0;2738.56;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{6, 19, 7};1.66125;20.2475;100000;275.544;3.19606;275.622;0.000672623;76347168;{1,32,1017,};3;69425016;67109136;12;12;12;2307384;2307384;2307384;2315844;2307384;4236;4224;0, 17994.7, 1, ;0, 575573, 1, ;575573;549.377;3;183.126;{0, 575829, 1017, };575829;0;2734.57;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{2, 6, 24};2.40202;15.0365;100000;273.89;4.02506;273.67;0.000672623;9231056;{1,4,41,};3;2308904;1056;12;12;12;2307384;2307384;2307384;2307812;2307384;220;208;0, 4, 14069, ;0, 16, 575807, ;575807;12540.1;3;4180.04;{0, 16, 576830, };576830;0;2744.86;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{7, 2, 23};1.65654;15.4022;100000;145.643;3.13258;145.823;0.000672623;9231496;{1,38,52,};3;2309344;1136;12;12;12;2307384;2307384;2307384;2308172;2307384;400;388;0, 0.763158, 11092.6, ;0, 29, 299189, ;299189;6338.97;3;2112.99;{0, 29, 576817, };576817;0;826.222;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{19, 9, 4};2.45338;19.6882;100000;116.221;2.9079;116.314;0.000672623;17497232;{1,3001,46,};3;10575080;8243216;12;12;12;2307384;2307384;2307384;2331828;2307384;12228;12216;62283, 171.449, 1, ;62283, 957, 1, ;62283;189.254;3;63.0846;{62283, 514517, 46, };514517;0;2.26045;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{1, 24, 7};1.63933;25.937;100000;573.315;4.54384;573.893;0.000672623;143455544;{1,2,1017,};3;136533392;134217752;12;12;12;2307384;2307384;2307384;2315604;2307384;4116;4104;0, 287915, 1, ;0, 575573, 1, ;575573;565.535;3;188.512;{0, 575829, 1017, };575829;0;2738.62;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{3, 13, 16};1.73446;15.3447;100000;9.04144;3.01075;8.97094;0.000672623;9499456;{1,8,945,};3;2577304;262192;12;12;12;2307384;2307384;2307384;2315076;2307384;3852;3840;0, 2087, 592.751, ;0, 16696, 17145, ;17145;604.66;3;201.553;{0, 16696, 560150, };560150;0;10.8866;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{22, 9, 1};1.86618;20.0874;100000;419.619;3.48656;418.598;0.000672623;61769104;{1,17394,21,};3;54846952;52400144;12;12;12;2307384;2307384;2307384;2446772;2307384;69700;69688;203991, 21.4346, 1, ;203991, 56, 1, ;203991;33.1216;3;11.0405;{203991, 372834, 21, };372834;0;29.1901;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{4, 6, 22};1.66826;14.7303;100000;78.461;3.04589;78.4678;0.000672623;9233976;{1,14,70,};3;2311824;3664;12;12;12;2307384;2307384;2307384;2308124;2307384;376;364;0, 4.64286, 8239.73, ;0, 65, 162443, ;162443;6786.42;3;2262.14;{0, 65, 576781, };576781;0;392.729;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{19, 5, 8};1.85219;16.0996;100000;117.336;3.23107;114.987;0.000672623;11747416;{1,3001,1559,};3;4825264;2481296;12;12;12;2307384;2307384;2307384;2343932;2307384;18280;18268;62283, 170.943, 1.00321, ;62283, 957, 2, ;62283;126.474;3;42.1579;{62283, 512999, 1564, };512999;0;2.19978;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{24, 2, 6};1.63024;19.8654;100000;1163.5;3.43786;2164.29;0.000672623;76379472;{1,1559,442,};3;69457320;67133824;12;12;12;2307384;2307384;2307384;2323460;2307384;8044;8032;575282, 0.719692, 1, ;575282, 2, 1, ;575282;288.135;3;96.045;{575282, 1122, 442, };575282;0;1743.23;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{2, 21, 9};2.15421;23.1871;100000;135.717;2.92243;135.711;0.000672623;43054368;{1,4,33779,};3;36132216;33554464;12;12;12;2307384;2307384;2307384;2577716;2307384;135172;135160;0, 64798.3, 9.40386, ;0, 259193, 25, ;259193;17.0745;3;5.69151;{0, 259193, 317653, };317653;0;100.396;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{10, 10, 12};1.70912;15.4008;100000;18.9485;3.16368;19.4387;0.000672623;9561656;{1,70,5078,};3;2639504;290832;12;12;12;2307384;2307384;2307384;2348636;2307384;20632;20620;65, 1429.34, 93.8809, ;65, 39501, 374, ;39501;112.031;3;37.3436;{65, 100054, 476727, };476727;0;1.50986;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{14, 6, 12};1.56026;15.334;100000;4.49971;3.0104;4.44026;0.000672623;9443264;{1,407,5078,};3;2521112;169744;12;12;12;2307384;2307384;2307384;2351332;2307384;21980;21968;1952, 241.197, 93.8809, ;1952, 27431, 374, ;27431;105.149;3;35.0496;{1952, 98167, 476727, };476727;0;1.49235;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{11, 19, 2};1.68794;32.8978;100000;37.8644;2.78925;37.9441;0.000672623;233634136;{1,107,21,};3;226711984;224403472;12;12;12;2307384;2307384;2307384;2308476;2307384;552;540;165, 5389.35, 1, ;165, 96263, 1, ;96263;4471.67;3;1490.56;{165, 576660, 21, };576660;0;192.878;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{23, 2, 7};1.58099;18.438;100000;548.676;3.10701;551.629;0.000672623;43602920;{1,33779,1017,};3;36680768;34094912;12;12;12;2307384;2307384;2307384;2585820;2307384;139224;139212;259193, 9.37375, 1, ;259193, 25, 1, ;259193;16.5775;3;5.52582;{259193, 316636, 1017, };316636;0;99.745;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{5, 24, 3};1.62861;139.317;100000;274.051;3.55037;275.195;0.000672623;1686951824;{1,25,30,};3;1680029672;1677721744;12;12;12;2307384;2307384;2307384;2307892;2307384;260;248;0, 23072.6, 1, ;0, 575823, 1, ;575823;10300.8;3;3433.61;{0, 576816, 30, };576816;0;2737.09;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{18, 13, 1};1.75174;22.1332;100000;69.1912;2.9056;68.7544;0.000672623;73568856;{1,1931,21,};3;66646704;64323600;12;12;12;2307384;2307384;2307384;2323068;2307384;7848;7836;36711, 279.707, 1, ;36711, 2654, 1, ;36711;295.364;3;98.4547;{36711, 540114, 21, };540114;0;3.6191;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{2, 15, 15};1.64128;14.9828;100000;13.112;2.88774;12.9219;0.000672623;9764552;{1,4,1320,};3;2842400;524320;12;12;12;2307384;2307384;2307384;2318044;2307384;5336;5324;0, 6026.75, 418.742, ;0, 24107, 6725, ;24107;435.355;3;145.118;{0, 24107, 552739, };552739;0;5.96022;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{14, 17, 1};1.64704;30.4854;100000;9.01334;2.73411;9.00416;0.000672623;222683832;{1,407,21,};3;215761680;213450768;12;12;12;2307384;2307384;2307384;2310876;2307384;1752;1740;1952, 1412.46, 1, ;1952, 37247, 1, ;37247;1344.63;3;448.21;{1952, 574873, 21, };574873;0;27.1848;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{7, 20, 5};1.61229;26.2531;100000;276.221;3.61402;276.398;0.000672623;168614528;{1,38,63,};3;161692376;159384080;12;12;12;2307384;2307384;2307384;2308260;2307384;444;432;0, 15178.5, 1, ;0, 575818, 1, ;575818;5655.35;3;1885.12;{0, 576783, 63, };576783;0;2742.47;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{4, 11, 17};1.75706;15.8798;100000;7.72298;3.16381;7.90157;0.000672623;9349568;{1,14,631,};3;2427416;114768;12;12;12;2307384;2307384;2307384;2312612;2307384;2620;2608;0, 265.857, 908.279, ;0, 3722, 31821, ;31821;892.95;3;297.65;{0, 3722, 573124, };573124;0;16.4846;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{20, 10, 2};2.52435;17.5518;100000;195.844;3.96934;196.41;0.000672623;34264240;{1,5078,21,};3;27342088;24993808;12;12;12;2307384;2307384;2307384;2348244;2307384;20436;20424;100119, 93.8767, 1, ;100119, 374, 1, ;100119;113.107;3;37.7024;{100119, 476706, 21, };476706;0;1.52698;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{18, 10, 4};1.62858;16.3684;100000;69.1362;2.71706;68.1607;0.000672623;18203424;{1,1931,46,};3;11281272;8957968;12;12;12;2307384;2307384;2307384;2323268;2307384;7948;7936;36711, 279.694, 1, ;36711, 2654, 1, ;36711;291.631;3;97.2103;{36711, 540089, 46, };540089;0;3.80147;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{12, 6, 14};2.31818;14.6303;100000;1.53478;2.49907;1.2849;0.000672623;9305312;{1,166,1931,};3;2383160;58896;12;12;12;2307384;2307384;2307384;2324228;2307384;8428;8416;430, 218.56, 279.718, ;430, 23377, 2654, ;23377;274.95;3;91.6501;{430, 36281, 540135, };540135;0;3.49472;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{24, 3, 5};1.53475;19.7145;100000;1161.12;6.87293;2166.7;0.000672623;76401384;{1,1559,63,};3;69479232;67158768;12;12;12;2307384;2307384;2307384;2320428;2307384;6528;6516;575282, 0.962797, 1, ;575282, 2, 1, ;575282;355.42;3;118.473;{575282, 1501, 63, };575282;0;2730.01;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{4, 12, 16};2.1007;14.8476;100000;8.78899;2.78291;8.7704;0.000672623;9466768;{1,14,945,};3;2544616;229456;12;12;12;2307384;2307384;2307384;2315124;2307384;3876;3864;0, 1192.57, 592.751, ;0, 16696, 17145, ;17145;600.881;3;200.294;{0, 16696, 560150, };560150;0;10.6277;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{1, 9, 22};1.8129;14.3239;100000;78.4288;3.03667;80.0701;0.000672623;9234336;{1,2,70,};3;2312184;4120;12;12;12;2307384;2307384;2307384;2308028;2307384;328;316;0, 32.5, 8239.73, ;0, 65, 162443, ;162443;7902;3;2634;{0, 65, 576781, };576781;0;392.404;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{24, 1, 7};1.63552;20.6932;100000;1164.39;3.8359;2164.77;0.000672623;76371600;{1,1559,1017,};3;69449448;67121352;12;12;12;2307384;2307384;2307384;2328060;2307384;10344;10332;575282, 0.350866, 1, ;575282, 2, 1, ;575282;223.844;3;74.6147;{575282, 547, 1017, };575282;0;1736.17;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{11, 17, 4};1.9201;23.442;100000;37.5727;2.67213;37.5334;0.000672623;65337888;{1,107,46,};3;58415736;56107024;12;12;12;2307384;2307384;2307384;2308676;2307384;652;640;165, 5389.11, 1, ;165, 96263, 1, ;96263;3745.75;3;1248.58;{165, 576635, 46, };576635;0;193.258;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{6, 5, 21};1.69098;15.6441;100000;37.4327;2.71539;37.3849;0.000672623;9235120;{1,32,107,};3;2312968;4368;12;12;12;2307384;2307384;2307384;2308564;2307384;596;584;0, 5.15625, 5389.54, ;0, 165, 96263, ;96263;4120.33;3;1373.44;{0, 165, 576681, };576681;0;192.214;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{23, 7, 2};1.66262;19.3959;100000;547.774;2.82112;549.89;0.000672623;60349336;{1,33779,21,};3;53427184;50849296;12;12;12;2307384;2307384;2307384;2577852;2307384;135240;135228;259193, 9.40324, 1, ;259193, 25, 1, ;259193;17.0659;3;5.68865;{259193, 317632, 21, };317632;0;100.114;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{5, 11, 16};1.6159;14.638;100000;8.72006;2.74922;8.73965;0.000672623;9442344;{1,25,945,};3;2520192;204944;12;12;12;2307384;2307384;2307384;2315212;2307384;3920;3908;0, 667.84, 592.751, ;0, 16696, 17145, ;17145;594.074;3;198.025;{0, 16696, 560150, };560150;0;10.6775;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{12, 4, 16};1.64512;15.0045;100000;1.59459;2.5505;1.58781;0.000672623;9265552;{1,166,945,};3;2343400;27024;12;12;12;2307384;2307384;2307384;2316340;2307384;4484;4472;430, 97.988, 592.751, ;430, 16266, 17145, ;17145;518.746;3;172.915;{430, 16266, 560150, };560150;0;10.5847;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{20, 11, 1};1.56362;19.1959;100000;191.1;3.09654;191.758;0.000672623;55063728;{1,5078,21,};3;48141576;45793296;12;12;12;2307384;2307384;2307384;2348244;2307384;20436;20424;100119, 93.8767, 1, ;100119, 374, 1, ;100119;113.107;3;37.7024;{100119, 476706, 21, };476706;0;1.52941;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{8, 13, 11};1.64186;15.9556;100000;66.3232;3.0232;66.1802;0.000672623;10647992;{1,41,9187,};3;3725840;1344528;12;12;12;2307384;2307384;2307384;2381276;2307384;36952;36940;16, 3419.12, 47.5287, ;16, 140184, 141, ;140184;62.5036;3;20.8345;{16, 140184, 436646, };436646;0;1.04243;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{3, 17, 12};1.6169;15.0356;100000;48.0041;3.10534;47.7461;0.000672623;13464680;{1,8,5078,};3;6542528;4194352;12;12;12;2307384;2307384;2307384;2348140;2307384;20384;20372;0, 12514.9, 93.8809, ;0, 100119, 374, ;100119;113.396;3;37.7987;{0, 100119, 476727, };476727;0;1.63603;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{16, 7, 9};2.22429;15.438;100000;32.6016;2.73046;32.1562;0.000672623;10253432;{1,945,33779,};3;3331280;746000;12;12;12;2307384;2307384;2307384;2585244;2307384;138936;138924;16696, 256.611, 9.40386, ;16696, 15507, 25, ;16696;16.6118;3;5.53728;{16696, 242497, 317653, };317653;0;1.62026;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{14, 1, 17};1.69098;14.7178;100000;7.36835;3.20474;7.3287;0.000672623;9306752;{1,407,631,};3;2384600;68808;12;12;12;2307384;2307384;2307384;2315756;2307384;4192;4180;1952, 4.34889, 908.279, ;1952, 1770, 31821, ;31821;555.193;3;185.064;{1952, 1770, 573124, };573124;0;16.5306;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{5, 12, 15};2.35158;14.1989;100000;11.9196;2.67715;12.0567;0.000672623;9650144;{1,25,1320,};3;2727992;409744;12;12;12;2307384;2307384;2307384;2318212;2307384;5420;5408;0, 964.28, 418.742, ;0, 24107, 6725, ;24107;428.563;3;142.854;{0, 24107, 552739, };552739;0;5.98954;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{1, 23, 8};1.69587;19.5946;100000;576.684;2.91718;573.566;0.000672623;76351016;{1,2,1559,};3;69428864;67108888;12;12;12;2307384;2307384;2307384;2319940;2307384;6284;6272;0, 287641, 1.00321, ;0, 575282, 2, ;575282;369.3;3;123.1;{0, 575282, 1564, };575282;0;2727.92;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{20, 3, 9};1.60467;16.1789;100000;191.58;3.13392;191.067;0.000672623;13897312;{1,5078,33779,};3;6975160;4356816;12;12;12;2307384;2307384;2307384;2618308;2307384;155468;155456;100119, 31.3261, 9.40386, ;100119, 252, 25, ;100119;14.845;3;4.94832;{100119, 159074, 317653, };317653;0;0.730976;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{4, 16, 12};1.61005;15.3669;100000;47.364;3.00746;47.397;0.000672623;12940472;{1,14,5078,};3;6018320;3670096;12;12;12;2307384;2307384;2307384;2348188;2307384;20408;20396;0, 7151.36, 93.8809, ;0, 100119, 374, ;100119;113.263;3;37.7542;{0, 100119, 476727, };476727;0;1.50038;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{18, 11, 3};1.54298;16.5944;100000;68.4494;2.83846;68.7309;0.000672623;26112672;{1,1931,30,};3;19190520;16867344;12;12;12;2307384;2307384;2307384;2323140;2307384;7884;7872;36711, 279.702, 1, ;36711, 2654, 1, ;36711;294.009;3;98.0031;{36711, 540105, 30, };540105;0;3.54586;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{1, 18, 13};1.69594;14.6787;100000;61.2186;2.84579;61.2236;0.000672623;11350840;{1,2,3001,};3;4428688;2097176;12;12;12;2307384;2307384;2307384;2331476;2307384;12052;12040;0, 31141.5, 171.464, ;0, 62283, 957, ;62283;192.026;3;64.0087;{0, 62283, 514563, };514563;0;2.29139;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{17, 1, 14};1.56422;15.8277;100000;45.2615;2.83034;45.2406;0.000672623;9790512;{1,1320,1931,};3;2868360;534864;12;12;12;2307384;2307384;2307384;2333460;2307384;13044;13032;24107, 9.54848, 279.718, ;24107, 1686, 2654, ;24107;177.382;3;59.1273;{24107, 12604, 540135, };540135;0;3.55232;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;6.9327;576846;3.9105;123;{19, 1, 12};1.68576;14.5643;100000;117.071;2.90211;117.065;0.000672623;11415448;{1,3001,5078,};3;4493296;2121176;12;12;12;2307384;2307384;2307384;2372084;2307384;32356;32344;62283, 12.6078, 93.8809, ;62283, 399, 374, ;62283;71.3918;3;23.7973;{62283, 37836, 476727, };476727;0;1.4449;
