deviceId;deviceName;Dictionary;Load;Count;Sort;Seed;Config;Reshape;Build;RandomCount;RandomMatch;RandomSort;RandomSortedMatch;HitRate;TreeMemory;TreeLevels;Depth;TreeMemoryUniqueOnly;ChildrenMemory;ChildrenCountsMemory;ScanMemory;PreScanMemory;PermuationMemory;LengthsMemory;MasksPartsMemory;ContainerSumMemory;ContainerItemsMemory;ContainerStartsMemory;ContainerLengthsMemory;AverageNodeSizesLevels;AverageNodeSize;TreeHeight;NodeSizeToHeightRatio;ItemsPerLevel;MaxItemsPerLevel;Find;Match;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{13, 4, 2, 13};1.7705;18.0839;100000;2.45344;3.9327;2.55747;0.000672623;9336872;{1,260,1320,3001,};4;2414720;70552;16;16;16;2307384;2307384;2307384;2344120;2307384;18376;18360;936, 89.1192, 28.9212, 171.464, ;125.894;4;31.4735;{936, 23171, 38176, 514563, };514563;0;2.28778;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{13, 3, 8, 8};1.58752;18.5034;100000;2.34781;3.76189;2.59104;0.000672623;10260576;{1,260,945,1559,};4;3338424;1008792;16;16;16;2307384;2307384;2307384;2329584;2307384;11108;11092;936, 60.6154, 591.096, 1.00321, ;208.624;4;52.1561;{936, 15760, 558586, 1564, };558586;0;10.802;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{8, 5, 8, 11};1.69994;17.8052;100000;4.18986;3.62333;4.21197;0.000672623;9578112;{1,41,260,9187,};4;2655960;272536;16;16;16;2307384;2307384;2307384;2383376;2307384;38004;37988;16, 22.439, 535.631, 47.5287, ;60.791;4;15.1978;{16, 920, 139264, 436646, };436646;0;1.18934;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{5, 6, 14, 7};1.58003;18.1859;100000;37.3749;3.89405;37.9387;0.000672623;16257768;{1,25,107,1017,};4;9335616;7018904;16;16;16;2307384;2307384;2307384;2316664;2307384;4648;4632;0, 6.6, 5380.04, 1, ;501.605;4;125.401;{0, 165, 575664, 1017, };575664;0;192.417;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{12, 1, 7, 12};1.68934;17.9783;100000;3.68547;3.75158;3.62173;0.000672623;9424560;{1,166,260,5078,};4;2502408;150856;16;16;16;2307384;2307384;2307384;2351504;2307384;22068;22052;430, 3.04819, 381.473, 93.8809, ;104.786;4;26.1965;{430, 506, 99183, 476727, };476727;0;1.60106;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{9, 14, 1, 8};1.73072;19.8639;100000;70.226;4.13747;67.7844;0.000672623;13192968;{1,52,33779,1559,};4;6270816;3680176;16;16;16;2307384;2307384;2307384;2590592;2307384;141612;141596;29, 4983.92, 9.35756, 1.00321, ;16.2992;4;4.07481;{29, 259164, 316089, 1564, };316089;0;48.7125;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{11, 3, 12, 6};1.64973;18.5471;100000;8.20387;3.87405;8.14458;0.000672623;15917248;{1,107,407,442,};4;8995096;6679928;16;16;16;2307384;2307384;2307384;2315120;2307384;3876;3860;165, 16.7009, 1411.43, 1, ;602.765;4;150.691;{165, 1787, 574452, 442, };574452;0;27.2081;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{7, 1, 14, 10};1.6872;18.3447;100000;99.0224;3.83469;99.2148;0.000672623;12057272;{1,38,41,17394,};4;5135120;2687816;16;16;16;2307384;2307384;2307384;2447256;2307384;69944;69928;0, 0.421053, 4975, 21.4358, ;33.0117;4;8.25292;{0, 16, 203975, 372855, };372855;0;29.5388;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{7, 10, 2, 13};1.63888;18.9522;100000;11.9768;3.68586;11.9602;0.000672623;9441848;{1,38,1320,3001,};4;2519696;177304;16;16;16;2307384;2307384;2307384;2342344;2307384;17488;17472;0, 634.395, 28.9212, 171.464, ;132.304;4;33.076;{0, 24107, 38176, 514563, };514563;0;2.32;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{7, 7, 6, 12};1.70864;17.5647;100000;4.0247;3.63558;4.0216;0.000672623;9398040;{1,38,407,5078,};4;2475888;124184;16;16;16;2307384;2307384;2307384;2351656;2307384;22144;22128;0, 51.3684, 241.197, 93.8809, ;104.425;4;26.1064;{0, 1952, 98167, 476727, };476727;0;1.58752;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{14, 9, 1, 8};1.69824;18.6205;100000;6.15475;3.71075;5.96989;0.000672623;10684960;{1,407,33779,1559,};4;3762808;1169328;16;16;16;2307384;2307384;2307384;2593432;2307384;143032;143016;1952, 632.042, 9.35756, 1.00321, ;16.1374;4;4.03434;{1952, 257241, 316089, 1564, };316089;0;2.38954;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{16, 5, 4, 2, 5};1.73254;21.1764;100000;31.4685;4.59123;31.6914;0.000672623;10306776;{1,945,9187,1017,63,};5;3384624;987376;20;20;20;2307384;2307384;2307384;2397188;2307384;44912;44892;16696, 130.692, 47.418, 0.938053, 1, ;51.4444;5;10.2889;{16696, 123504, 435629, 954, 63, };435629;0;1.23168;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{3, 10, 1, 4, 14};1.59565;20.3246;100000;1.05606;4.43952;1.04838;0.000672623;9311512;{1,8,260,407,1931,};5;2389360;60960;20;20;20;2307384;2307384;2307384;2328340;2307384;10488;10468;0, 117, 3.90769, 85.4029, 279.718, ;221.268;5;44.2536;{0, 936, 1016, 34759, 540135, };540135;0;3.68976;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{4, 11, 5, 1, 11};1.71827;20.7616;100000;4.73168;4.58234;4.74259;0.000672623;9585160;{1,14,631,5078,9187,};5;2663008;236176;20;20;20;2307384;2307384;2307384;2426772;2307384;59704;59684;0, 265.857, 152.769, 7.89307, 47.5287, ;38.6859;5;7.73719;{0, 3722, 96397, 40081, 436646, };436646;0;1.3105;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{12, 9, 2, 2, 7};1.70698;21.1245;100000;4.85712;4.53072;4.97123;0.000672623;10626736;{1,166,9187,33779,1017,};5;3704584;1043840;20;20;20;2307384;2307384;2307384;2660684;2307384;176660;176640;430, 841.988, 12.9523, 9.37375, 1, ;13.0656;5;2.61312;{430, 139770, 118993, 316636, 1017, };316636;0;0.880416;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{2, 6, 8, 7, 9};1.79555;21.1904;100000;8.40144;5.14362;8.5337;0.000672623;10034752;{1,4,41,945,33779,};5;3112600;526896;20;20;20;2307384;2307384;2307384;2585644;2307384;139140;139120;0, 4, 406.829, 256.611, 9.40386, ;16.5903;5;3.31807;{0, 16, 16680, 242497, 317653, };317653;0;1.78618;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{5, 3, 4, 4, 16};1.60672;20.0936;100000;1.50336;4.39171;1.5104;0.000672623;9253328;{1,25,41,166,945,};5;2331176;14208;20;20;20;2307384;2307384;2307384;2316908;2307384;4772;4752;0, 0.64, 10.0976, 97.988, 592.751, ;489.683;5;97.9365;{0, 16, 414, 16266, 560150, };560150;0;10.7803;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{1, 16, 8, 2, 5};1.62026;21.5714;100000;24.4684;4.61344;24.5136;0.000672623;11141200;{1,2,1320,1017,63,};5;4219048;1892280;20;20;20;2307384;2307384;2307384;2326708;2307384;9672;9652;0, 12053.5, 417.971, 0.938053, 1, ;240.052;5;48.0105;{0, 24107, 551722, 954, 63, };551722;0;6.52598;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{1, 13, 9, 2, 7};1.66176;21.1796;100000;5.73872;4.55744;5.83555;0.000672623;10950920;{1,2,407,33779,1017,};5;4028768;1439576;20;20;20;2307384;2307384;2307384;2589132;2307384;140884;140864;0, 976, 632.042, 9.37375, 1, ;16.3849;5;3.27698;{0, 1952, 257241, 316636, 1017, };316636;0;2.47722;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{2, 15, 3, 1, 11};1.71482;20.7745;100000;12.8882;4.64554;12.9679;0.000672623;9961616;{1,4,1320,5078,9187,};5;3039464;607200;20;20;20;2307384;2307384;2307384;2432204;2307384;62420;62400;0, 6026.75, 57.5848, 7.89307, 47.5287, ;37.001;5;7.40021;{0, 24107, 76012, 40081, 436646, };436646;0;1.24938;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{11, 8, 1, 6, 6};1.65258;21.2547;100000;5.46979;4.54045;5.40854;0.000672623;10740496;{1,107,3001,5078,442,};5;3818344;1441768;20;20;20;2307384;2307384;2307384;2376516;2307384;34576;34556;165, 580.542, 12.6078, 93.7938, 1, ;66.8497;5;13.3699;{165, 62118, 37836, 476285, 442, };476285;0;1.6295;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{12, 12, 2, 1, 5};1.63485;21.2667;100000;19.4522;5.07494;19.3565;0.000672623;12012184;{1,166,1559,442,63,};5;5090032;2764640;20;20;20;2307384;2307384;2307384;2325332;2307384;8984;8964;430, 3462.96, 0.719692, 0.857466, 1, ;258.559;5;51.7119;{430, 574852, 1122, 379, 63, };574852;0;95.2572;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{13, 1, 1, 3, 14};1.87635;19.8455;100000;2.70886;4.92694;2.44285;0.000672623;9313864;{1,260,407,631,1931,};5;2391712;58328;20;20;20;2307384;2307384;2307384;2333324;2307384;12980;12960;936, 3.90769, 4.34889, 52.2805, 279.718, ;178.59;5;35.718;{936, 1016, 1770, 32989, 540135, };540135;0;3.67334;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{2, 7, 12, 1, 10};1.67446;21.9031;100000;38.3558;4.39613;37.2444;0.000672623;10370360;{1,4,52,9187,17394,};5;3448208;927560;20;20;20;2307384;2307384;2307384;2520588;2307384;106612;106592;0, 7.25, 2695.6, 6.94362, 21.4358, ;21.655;5;4.331;{0, 29, 140171, 63791, 372855, };372855;0;0.93136;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{11, 1, 2, 7, 11};1.78646;20.3518;100000;3.98032;4.56336;3.97939;0.000672623;9528760;{1,107,166,407,9187,};5;2606608;220120;20;20;20;2307384;2307384;2307384;2386428;2307384;39532;39512;165, 2.47664, 9.16867, 339.676, 47.5287, ;58.4562;5;11.6912;{165, 265, 1522, 138248, 436646, };436646;0;1.17107;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{15, 1, 1, 3, 12};1.86019;20.6871;100000;8.1761;4.75347;7.74474;0.000672623;9479448;{1,631,945,1320,5078,};5;2557296;185952;20;20;20;2307384;2307384;2307384;2371284;2307384;31960;31940;3722, 20.561, 7.84233, 57.5848, 93.8809, ;72.3318;5;14.4664;{3722, 12974, 7411, 76012, 476727, };476727;0;1.59786;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{2, 2, 8, 8, 12};1.7136;19.8452;100000;3.40333;4.4599;3.44704;0.000672623;9456232;{1,4,14,166,5078,};5;2534080;184432;20;20;20;2307384;2307384;2307384;2349588;2307384;21112;21092;0, 0, 30.7143, 600.536, 93.8809, ;109.604;5;21.9208;{0, 0, 430, 99689, 476727, };476727;0;1.61539;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{12, 11, 6, 1, 2};1.71763;22.1778;100000;8.41526;4.52128;8.41216;0.000672623;19525624;{1,166,33779,30,21,};5;12603472;10023952;20;20;20;2307384;2307384;2307384;2579460;2307384;136048;136028;430, 1558.81, 9.40297, 0.3, 1, ;16.9676;5;3.39351;{430, 258763, 317623, 9, 21, };317623;0;6.7215;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{9, 3, 2, 2, 16};1.72579;20.4817;100000;1.52432;4.40611;1.51414;0.000672623;9255176;{1,52,166,407,945,};5;2333024;12912;20;20;20;2307384;2307384;2307384;2320052;2307384;6344;6324;29, 7.71154, 9.16867, 36.226, 592.751, ;367.184;5;73.4368;{29, 401, 1522, 14744, 560150, };560150;0;10.7464;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{14, 8, 1, 6, 3};1.72077;22.4587;100000;5.83536;5.0649;5.52912;0.000672623;18911496;{1,407,17394,33779,30,};5;11989344;9268912;20;20;20;2307384;2307384;2307384;2720372;2307384;206504;206484;1952, 496.41, 3.17362, 9.40297, 1, ;11.1768;5;2.23536;{1952, 202039, 55202, 317623, 30, };317623;0;1.33155;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{5, 9, 7, 9, 2};1.72771;22.1214;100000;4.54595;4.50525;4.53216;0.000672623;28381544;{1,25,407,9187,21,};5;21459392;19074720;20;20;20;2307384;2307384;2307384;2384612;2307384;38624;38604;0, 78.08, 339.676, 47.5264, 1, ;59.8326;5;11.9665;{0, 1952, 138248, 436625, 21, };436625;0;1.26323;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{8, 5, 2, 10, 7};1.73555;20.9587;100000;6.4913;4.52269;6.45213;0.000672623;11840336;{1,41,260,631,1017,};5;4918184;2595040;20;20;20;2307384;2307384;2307384;2323084;2307384;7860;7840;16, 22.439, 10.7154, 906.667, 1, ;295.818;5;59.1637;{16, 920, 2786, 572107, 1017, };572107;0;16.5989;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{9, 8, 2, 6, 7};1.61597;21.6565;100000;10.2117;4.77171;10.1621;0.000672623;10117528;{1,52,1320,3001,1017,};5;3195376;844704;20;20;20;2307384;2307384;2307384;2350612;2307384;21624;21604;29, 463.038, 28.9212, 171.125, 1, ;107.002;5;21.4003;{29, 24078, 38176, 513546, 1017, };513546;0;2.41946;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{11, 1, 10, 1, 9};1.80848;21.7495;100000;6.61427;4.44941;6.46358;0.000672623;10469440;{1,107,166,17394,33779,};5;3547288;828168;20;20;20;2307384;2307384;2307384;2719060;2307384;205848;205828;165, 2.47664, 1226.27, 3.17362, 9.40386, ;11.2124;5;2.24249;{165, 265, 203561, 55202, 317653, };317653;0;2.48227;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{1, 15, 1, 4, 11};1.6208;20.7055;100000;17.466;4.68448;17.3226;0.000672623;9675560;{1,2,945,1320,9187,};5;2753408;354224;20;20;20;2307384;2307384;2307384;2399124;2307384;45880;45860;0, 8348, 7.84233, 87.9492, 47.5287, ;50.3576;5;10.0715;{0, 16696, 7411, 116093, 436646, };436646;0;1.2039;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{9, 6, 5, 8, 4};1.74608;21.1651;100000;3.38566;4.5537;3.38992;0.000672623;14572192;{1,52,631,5078,46,};5;7650040;5296032;20;20;20;2307384;2307384;2307384;2353948;2307384;23292;23272;29, 71.0192, 152.769, 93.8718, 1, ;99.3192;5;19.8638;{29, 3693, 96397, 476681, 46, };476681;0;1.70035;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{3, 4, 4, 5, 16};1.71914;20.265;100000;1.32528;4.8641;1.3472;0.000672623;9255192;{1,8,38,107,945,};5;2333040;16704;20;20;20;2307384;2307384;2307384;2316276;2307384;4456;4436;0, 0, 4.34211, 154.495, 592.751, ;524.883;5;104.977;{0, 0, 165, 16531, 560150, };560150;0;10.8132;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{12, 4, 3, 8, 5};1.92554;20.5487;100000;1.58138;4.40554;1.57184;0.000672623;12393408;{1,166,945,3001,63,};5;5471256;3130304;20;20;20;2307384;2307384;2307384;2340892;2307384;16764;16744;430, 97.988, 48.2402, 171.443, 1, ;138.134;5;27.6267;{430, 16266, 45587, 514500, 63, };514500;0;2.3384;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{5, 4, 5, 2, 16};1.62173;20.5591;100000;2.25526;4.58218;2.54493;0.000672623;9256064;{1,25,52,407,945,};5;2333912;14928;20;20;20;2307384;2307384;2307384;2318924;2307384;5780;5760;0, 1.16, 36.9808, 36.226, 592.751, ;403.389;5;80.6778;{0, 29, 1923, 14744, 560150, };560150;0;10.8332;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{1, 11, 3, 8, 9};1.79107;21.3605;100000;4.64698;4.43229;4.66378;0.000672623;10174208;{1,2,166,631,33779,};5;3252056;667880;20;20;20;2307384;2307384;2307384;2584116;2307384;138376;138356;0, 215, 19.8313, 404.867, 9.40386, ;16.682;5;3.33639;{0, 430, 3292, 255471, 317653, };317653;0;1.69946;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{5, 11, 2, 1, 13};1.61373;20.9634;100000;8.44829;5.28115;8.43885;0.000672623;9512448;{1,25,945,1931,3001,};5;2590296;235528;20;20;20;2307384;2307384;2307384;2354708;2307384;23672;23652;0, 667.84, 21.1799, 13.2429, 171.464, ;97.7208;5;19.5442;{0, 16696, 20015, 25572, 514563, };514563;0;2.41376;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{10, 5, 1, 3, 13};1.63126;20.8847;100000;2.5248;4.5617;2.55338;0.000672623;9315256;{1,70,631,945,3001,};5;2393104;48376;20;20;20;2307384;2307384;2307384;2344668;2307384;18652;18632;65, 52.2429, 20.561, 48.2402, 171.464, ;124.106;5;24.8213;{65, 3657, 12974, 45587, 514563, };514563;0;2.39491;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{2, 2, 8, 11, 9};1.62602;20.5661;100000;8.15504;4.82611;8.3081;0.000672623;10875728;{1,4,14,166,33779,};5;3953576;1374320;20;20;20;2307384;2307384;2307384;2579196;2307384;135916;135896;0, 0, 30.7143, 1558.81, 9.40386, ;16.984;5;3.39681;{0, 0, 430, 258763, 317653, };317653;0;6.72816;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{1, 5, 6, 4, 16};1.73709;20.1079;100000;1.48253;4.42602;1.4704;0.000672623;9257976;{1,2,32,166,945,};5;2335824;19112;20;20;20;2307384;2307384;2307384;2316652;2307384;4644;4624;0, 0, 13.4375, 97.988, 592.751, ;503.356;5;100.671;{0, 0, 430, 16266, 560150, };560150;0;10.8451;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{5, 5, 3, 3, 16};1.77123;20.9346;100000;1.77334;4.60272;1.81456;0.000672623;9254024;{1,25,70,260,945,};5;2331872;13920;20;20;20;2307384;2307384;2307384;2317892;2307384;5264;5244;0, 2.6, 12.4429, 60.6154, 592.751, ;443.387;5;88.6773;{0, 65, 871, 15760, 560150, };560150;0;10.7968;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{10, 2, 11, 3, 6};1.85872;21.6339;100000;8.27046;4.53754;8.30272;0.000672623;11951408;{1,70,166,33779,442,};5;5029256;2446048;20;20;20;2307384;2307384;2307384;2583148;2307384;137892;137872;65, 5.21429, 1558.81, 9.39078, 1, ;16.7406;5;3.34811;{65, 365, 258763, 317211, 442, };317211;0;6.78048;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{8, 9, 1, 7, 7};1.62726;20.8412;100000;12.0821;4.65914;12.0887;0.000672623;10348432;{1,41,1320,1931,1017,};5;3426280;1084256;20;20;20;2307384;2307384;2307384;2341964;2307384;17300;17280;16, 587.585, 9.54848, 279.191, 1, ;133.839;5;26.7678;{16, 24091, 12604, 539118, 1017, };539118;0;3.68349;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{8, 3, 2, 3, 16};1.73853;21.0406;100000;1.36781;4.5095;1.32518;0.000672623;9252928;{1,41,107,260,945,};5;2330776;12400;20;20;20;2307384;2307384;2307384;2318316;2307384;5476;5456;16, 3.63415, 7.20561, 60.6154, 592.751, ;426.031;5;85.2062;{16, 149, 771, 15760, 560150, };560150;0;10.7936;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{16, 2, 5, 1, 8};1.71014;22.1741;100000;31.8596;4.51872;31.7081;0.000672623;10330112;{1,945,1931,33779,1559,};5;3407960;794696;20;20;20;2307384;2307384;2307384;2613204;2307384;152920;152900;16696, 21.1799, 115.216, 9.35756, 1.00321, ;15.0948;5;3.01895;{16696, 20015, 222482, 316089, 1564, };316089;0;1.06054;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{11, 4, 1, 1, 15};1.7199;20.4655;100000;1.04467;4.57488;1.07472;0.000672623;9281408;{1,107,631,945,1320,};5;2359256;27680;20;20;20;2307384;2307384;2307384;2331516;2307384;12076;12056;165, 33.243, 20.561, 7.84233, 418.742, ;192.026;5;38.4052;{165, 3557, 12974, 7411, 552739, };552739;0;6.18106;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{7, 2, 6, 1, 16};2.41418;20.9955;100000;3.08054;4.81526;3.16896;0.000672623;9262544;{1,38,52,631,945,};5;2340392;19512;20;20;20;2307384;2307384;2307384;2320820;2307384;6728;6708;0, 0.763158, 71.0192, 20.561, 592.751, ;346.038;5;69.2077;{0, 29, 3693, 12974, 560150, };560150;0;10.9073;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{6, 7, 1, 6, 12};1.8049;20.5891;100000;3.48506;4.75837;3.58701;0.000672623;9398864;{1,32,260,407,5078,};5;2476712;122944;20;20;20;2307384;2307384;2307384;2353708;2307384;23172;23152;0, 29.25, 3.90769, 241.197, 93.8809, ;99.8349;5;19.967;{0, 936, 1016, 98167, 476727, };476727;0;1.65632;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{1, 6, 2, 12, 11};1.63488;20.3949;100000;38.7007;4.65107;37.5486;0.000672623;10157064;{1,2,38,52,9187,};5;3234912;853128;20;20;20;2307384;2307384;2307384;2381724;2307384;37180;37160;0, 0, 0.763158, 2695.6, 47.5287, ;62.1601;5;12.432;{0, 0, 29, 140171, 436646, };436646;0;1.26672;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{4, 10, 3, 2, 13};1.79133;21.6773;100000;1.43347;4.7975;1.4207;0.000672623;9359224;{1,14,407,1320,3001,};5;2437072;91584;20;20;20;2307384;2307384;2307384;2345428;2307384;19032;19012;0, 139.429, 54.4349, 28.9212, 171.464, ;121.62;5;24.3241;{0, 1952, 22155, 38176, 514563, };514563;0;2.32419;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{4, 10, 2, 3, 13};1.65629;19.8458;100000;1.41312;4.44931;1.35725;0.000672623;9358832;{1,14,407,945,3001,};5;2436680;94192;20;20;20;2307384;2307384;2307384;2342428;2307384;17532;17512;0, 139.429, 36.226, 48.2402, 171.464, ;132.062;5;26.4124;{0, 1952, 14744, 45587, 514563, };514563;0;2.30822;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{4, 7, 2, 3, 16};1.72275;20.262;100000;1.33859;4.42189;1.35408;0.000672623;9257608;{1,14,107,260,945,};5;2335456;17296;20;20;20;2307384;2307384;2307384;2318100;2307384;5368;5348;0, 11.7857, 7.20561, 60.6154, 592.751, ;434.699;5;86.9399;{0, 165, 771, 15760, 560150, };560150;0;10.9836;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{8, 2, 5, 3, 14};1.66944;20.1689;100000;2.45738;4.44947;2.47597;0.000672623;9281952;{1,41,70,631,1931,};5;2359800;30864;20;20;20;2307384;2307384;2307384;2328876;2307384;10756;10736;16, 1.19512, 52.2429, 52.2805, 279.718, ;215.724;5;43.1448;{16, 49, 3657, 32989, 540135, };540135;0;3.69251;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{2, 15, 7, 5, 3};1.78397;20.4643;100000;13.1054;4.51965;12.9362;0.000672623;10652736;{1,4,1320,1559,30,};5;3730584;1399728;20;20;20;2307384;2307384;2307384;2330796;2307384;11716;11696;0, 6026.75, 417.557, 0.983964, 1, ;197.957;5;39.5914;{0, 24107, 551175, 1534, 30, };551175;0;6.1361;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{2, 3, 1, 10, 16};1.80102;20.4759;100000;9.00422;5.24288;8.96813;0.000672623;9369200;{1,4,25,32,945,};5;2447048;131448;20;20;20;2307384;2307384;2307384;2315540;2307384;4088;4068;0, 0, 0, 521.75, 592.751, ;572.836;5;114.567;{0, 0, 0, 16696, 560150, };560150;0;10.7064;
0;GeForceGTX980;.\..\..\data\ip\data-raw-table_tokyo_012016.txt;7.28138;576846;4.15565;123;{5, 7, 1, 7, 12};1.6247;20.1788;100000;3.33856;4.57968;3.35494;0.000672623;9421344;{1,25,166,260,5078,};5;2499192;147408;20;20;20;2307384;2307384;2307384;2351724;2307384;22180;22160;0, 17.2, 3.04819, 381.473, 93.8809, ;104.312;5;20.8624;{0, 430, 506, 99183, 476727, };476727;0;1.60963;
